"Class","REGION_CENTROID_COL","REGION_CENTROID_ROW","SHORT_LINE_DENSITY_5","VEDGE_MEAN","VEDGE_SD","HEDGE_MEAN","HEDGE_SD","INTENSITY_MEAN","RAWRED_MEAN","RAWBLUE_MEAN","RAWGREEN_MEAN","EXRED_MEAN","EXBLUE_MEAN","EXGREEN_MEAN","VALUE_MEAN","SATURATION_MEAN","HUE_MEAN"
"173","PATH",0.57152606318222,1.13937419038186,-0.286498677816793,0.586612108762398,-0.0800490070514927,0.244576713635395,-0.103644822641945,0.55113654678876,0.51675058495806,0.649096847977701,0.462807619439366,-0.765803359095739,1.13799019228887,-1.13583262327023,0.637353152990696,-0.561761672006587,-0.487960651886277
"174","PATH",1.69157320521798,0.915774769797971,-0.286498677816793,-0.0994298020515313,-0.107060319983009,0.175107187603072,-0.102095339488798,0.428564542232604,0.397950498865868,0.540026414878087,0.321883566113473,-0.631235110470238,1.13206806597325,-1.26710100952125,0.526846622443295,-0.46228605962582,-0.456495133135613
"175","PATH",1.61060594193829,1.22537396752951,-0.286498677816793,-0.0642484968483672,-0.105207731066966,-0.0680359659423766,-0.0985805975339117,0.327059488651677,0.322918852216495,0.403053974442791,0.237928853428335,-0.304426457232197,0.80042579431819,-1.04495448174933,0.388070707257451,-0.538315965552683,-0.436987184843766
"176","PATH",0.719966045861659,1.07057436866374,-0.286498677816793,0.217205079462586,-0.0899661344981198,0.105637828297578,-0.0961215078602405,0.308865214401089,0.310413619980229,0.380225241979819,0.21993854243269,-0.23714228966535,0.75304825079651,-1.03485692056681,0.36494139576958,-0.541909411705351,-0.426950346473642
"177","PATH",1.40818778373906,1.24257392295904,-0.286498677816793,0.70974781685916,-0.079124948434232,0.314046281349426,-0.0964240706800991,0.274391852663135,0.266645124263682,0.339640823639262,0.201948339378856,-0.294814445652389,0.68198204211333,-0.853100637525007,0.323822614651298,-0.584833258183735,-0.456781331964133
"178","PATH",-1.61459004536951,1.50057325440199,-0.286498677816793,0.0764783704658378,-0.0931013557118864,0.383515724018334,-0.0926688420791824,0.367278436534338,0.351055716192902,0.463930624782359,0.264914306429077,-0.448606717437506,0.978091182776966,-1.19641789948726,0.449748902064186,-0.464796910348596,-0.436383108445679
"179","PATH",-0.0897065869352798,0.984574591516091,-0.286498677816793,0.00611496847222662,-0.0974237566406468,0.105637828297578,-0.108324378983847,0.296416526295208,0.313539906936648,0.342177324103222,0.222937004057414,-0.0833499313720422,0.563538289908469,-0.873295669011923,0.326392512450715,-0.635226049785158,-0.420445495349148
"180","PATH",-0.521531991093647,1.20817401209998,-0.286498677816793,0.428295253779928,-0.0935114836270218,-0.079614310591463,-0.100923448401538,0.6287016882643,0.582403342601313,0.742948506580874,0.531770482753582,-0.938819740548663,1.31565574064666,-1.25700326658244,0.732440528034709,-0.543920555626957,-0.493122234612605
"181","GRASS",1.07082418674033,0.571775661207373,-0.286498677816793,-0.451246558711657,-0.125083924125416,-0.12592735573415,-0.113775549990649,-0.346129330851277,-0.439902733966041,-0.423853463638319,-0.160856126275154,-0.583174966063007,-0.828175342786461,2.02470729847433,-0.382906357757764,-0.150423003960888,2.6967508959775
"182","GRASS",-0.723950149292882,0.984574591516091,3.47379646852862,-0.222565953437172,-0.118552826577322,0.082481264044527,-0.100335863572948,-0.381560285970841,-0.411765869989634,-0.515168393490206,-0.190840013915167,0.0319942940938435,-1.24865052186959,2.09539031763017,-0.408605636432986,-0.421617140087711,2.43312483775472
"183","GRASS",-0.87239013197232,1.00177454694562,3.47379646852862,-0.0818392761039145,-0.10390690856657,0.0130117588530574,-0.0980540805623133,-0.451464680393502,-0.446155420426334,-0.596337207342589,-0.280791460951583,0.416475163874657,-1.38486079160046,1.9237315957709,-0.48570328742416,-0.605011867495348,2.26338360227473
"184","GRASS",-0.292124745134514,1.60377298697917,-0.286498677816793,-0.328110869612989,-0.116509206047242,-0.0911925927179883,-0.107751617028841,-0.582655128804335,-0.621229206334476,-0.692725206608595,-0.409722018589467,0.118502484820305,-1.24865052186959,2.00451217610927,-0.596210049264676,0.0372384541327521,2.42909509668723
"185","GRASS",-0.4810483594538,1.68977276412682,-0.286498677816793,-0.169793425689582,-0.0973503359982874,-0.241709781023185,-0.103226081597195,-0.595103842765263,-0.627481836521041,-0.720626985656954,-0.409722018589467,0.185786652387152,-1.36709423676468,2.13578056236029,-0.596210049264676,0.100211100523959,2.34551529145435
"186","GRASS",-1.57410641372967,1.31137374467716,-0.286498677816793,-0.0818391177864579,-0.113360428856223,-0.253287958945442,-0.112188610228645,-0.57116398236997,-0.552450218008532,-0.735846148241846,-0.38873327295455,0.637551629179077,-1.62174822672061,2.09539031763017,-0.578220533375641,-0.0631039911902537,2.08137018924366
"187","GRASS",1.01684601122054,2.18857147158318,-0.286498677816793,0.111659833986458,-0.0988318259274773,-0.241709781023185,-0.108971920672669,-0.72054870503139,-0.743155627215755,-0.837307182678873,-0.553644398612819,0.378027056999691,-1.40854952072156,2.00451217610927,-0.719566346360902,0.616540015002834,2.26582055676306
"188","GRASS",0.517547887662424,0.743775215502672,-0.286498677816793,-0.0466576542658372,-0.10629111719123,-0.0333011404036541,-0.108702354045843,-0.520411481434553,-0.580587081984939,-0.631848579097759,-0.325767278918876,-0.131410075779273,-1.20719521659284,2.1963660203336,-0.524252193872337,0.101100367486322,2.47288024697352
"189","GRASS",0.82792239690125,0.864174903509381,-0.286498677816793,-0.15220255144356,-0.112421954641288,-0.102770708117685,-0.0991188939461969,-0.515623514526504,-0.546197587821967,-0.649604287804077,-0.322768844279605,0.137726507979921,-1.36117204115949,2.1761708070904,-0.521682226684985,-0.117875199707272,2.35547235582881
"190","GRASS",-1.65507367700936,2.10257169443554,-0.286498677816793,-0.0114759691007773,-0.0817677742881929,0.117216027060689,-0.0858465611186239,-0.793325871842366,-0.752534572495602,-0.867745496434291,-0.73654580828128,1.02203247300743,-1.17166210692128,0.92407202086538,-0.871191836122285,-1.0213234539899,1.98604058505195
"191","GRASS",-0.845401044212422,1.72417267498588,-0.286498677816793,0.182023172653087,6.19283966542056e-05,-0.195396798403059,-0.0944032271292186,-0.786622713000088,-0.790050390192916,-0.898183798775343,-0.64359589962014,0.608715551185558,-1.42631608621728,1.79246311864175,-0.796664043610699,0.747446921247491,2.17197209403277
"192","GRASS",1.58361685417839,1.03617445780468,-0.286498677816793,-0.134611772188013,-0.109955808487793,-0.0911925093545738,-0.101039401757399,-0.561588048553871,-0.571208108568227,-0.720626985656954,-0.358749466270896,0.368415045419884,-1.5743707364986,2.29734181391517,-0.552521324088353,-0.0131356864401763,2.19075226493164
"193","GRASS",1.01684601122054,1.58657303154964,-0.286498677816793,-0.117020802951518,-0.10946159801613,0.441407030446693,-0.0923433929314412,-0.363366011720254,-0.446155420426334,-0.489803160563274,-0.130872292606047,-0.467830913613503,-1.1835064768118,2.50939059874827,-0.357207125341165,-0.010835495565182,2.50188053122614
"194","GRASS",-0.912873763612167,0.932974725227501,-0.286498677816793,-0.310519865546654,-0.1188082727062,-0.241709822704892,-0.101857011174735,-0.452422299630159,-0.483671201545724,-0.583654590879122,-0.262801203926843,0.0800543519928831,-1.29010581648641,2.11558543999523,-0.470283784981099,-0.282579881020863,2.40710934500412
"195","GRASS",-0.831906500332473,1.67257280869729,-0.286498677816793,0.357931598478387,0.219409666743802,0.22142029526832,-0.0569820900776138,-0.747361345571513,-0.743155627215755,-0.857599387283406,-0.613612092936486,0.647163640758885,-1.38486079160046,1.68138985475579,-0.770964834323411,0.279268628029441,2.20183091064394
"196","GRASS",-0.103201130815229,1.74137263041541,-0.286498677816793,0.357931471824421,-0.0726474866943064,0.0940595253301988,-0.0884777423420779,-0.435185567051088,-0.493050146825572,-0.598873730635282,-0.181844844924618,-0.179470220186503,-1.50330451182552,2.75173252151967,-0.400895850517488,0.0804369633986808,2.33714113810011
"197","GRASS",1.46216595925885,1.51777320983152,3.47379646852862,0.234795668737186,0.00849183204585764,-0.195396798403059,-0.101704908325427,-0.559672835935604,-0.577460738754792,-0.657213857682157,-0.421715487292023,0.291518866273229,-1.14205118219499,1.64099961002568,-0.606489686720968,-0.386255537863111,2.49797891591696
"198","GRASS",1.4486714153789,0.898574814368441,-0.286498677816793,-0.240156637702245,-0.117158511677058,0.0477465010283654,-0.0972422756409849,-0.561588048553871,-0.577460738754792,-0.695261752730021,-0.382736565588725,0.310742889432845,-1.39670517215091,2.05499998202192,-0.573080737776806,-0.157556670453775,2.29740971238161
"199","GRASS",-1.29072099225074,1.24257392295904,-0.286498677816793,-0.468837518449104,-0.122214684965931,-0.415383623197103,-0.112516279624346,-0.544351341829847,-0.521187010801979,-0.700334799315408,-0.376739750281088,0.65677567829115,-1.53883760550717,1.93382915695343,-0.567940849660726,-0.355967543248269,2.10556998994167
"200","GRASS",-0.831906500332473,1.34577365553622,-0.286498677816793,-0.15220255144356,-0.110378360550456,-0.345914103417035,-0.113836351187882,-0.757894880525736,-0.752534572495602,-0.877891605585177,-0.613612092936486,0.666387707172596,-1.46184919055887,1.79246311864175,-0.770964834323411,0.52773195514361,2.13118674096793
"201","GRASS",-0.427070183934004,1.94777209556977,3.47379646852862,-0.0466576226023459,-0.0695060901918165,-0.125927293211589,-0.109919301699091,-0.635322816502972,-0.658745043727594,-0.758674880704818,-0.460694489951679,0.301130877853037,-1.38486079160046,2.04490242083939,-0.639898705053065,0.105643828408783,2.31344248995529
"202","GRASS",-0.710455605412933,1.17377410124092,3.47379646852862,-0.20497507919115,-0.119830072165635,0.105637828297578,-0.0721939460112005,-0.566376015461921,-0.586839712171504,-0.664823427560237,-0.424713921931294,0.272294843113614,-1.1538955520855,1.68138985475579,-0.60905965390832,-0.320500413152542,2.49179995823781
"203","GRASS",-0.980346483011912,0.812575037220792,-0.286498677816793,-0.433655798454204,-0.121025296309237,-0.345914078408011,-0.115501503068145,-0.301122364350472,-0.361744828497114,-0.426389986931012,-0.0918932899463906,-0.314038468812004,-1.12428462416123,2.24685391712439,-0.323798107009068,-0.32603466597549,2.52943237879047
"204","GRASS",1.46216595925885,1.05337441323421,-0.286498677816793,-0.451246590375148,-0.129707539222773,-0.380648833087831,-0.111440487703169,-0.652559523226996,-0.652492385404165,-0.778967089875097,-0.49667511194297,0.531819389340542,-1.42039390660198,1.86314613779759,-0.670737802456433,-0.0777478198196208,2.22459343275274
"205","GRASS",1.51614413477865,1.17377410124092,-0.286498677816793,-0.292929197113326,-0.124343055011309,-0.230131540578367,-0.109120682317305,-0.769386006276063,-0.777545115751354,-0.880428119746378,-0.622607234941582,0.551043438452615,-1.40854952072156,1.82275589306747,-0.778674597109598,0.495261702218381,2.220602680905
"206","GRASS",-1.1962591850911,2.06817178357648,3.47379646852862,-0.0114759057737947,-0.0889204346481491,-0.125927272370735,-0.112201085120445,-0.614255736252508,-0.649366070310882,-0.728236578363766,-0.439705825273121,0.176174640807344,-1.30195019170689,2.03480485965686,-0.621909258551964,0.127558874866183,2.37828329382726
"207","GRASS",0.82792239690125,1.63817289783823,-0.286498677816793,-0.240156732692719,-0.114380443091647,-0.299601087451544,-0.112771526817247,-0.604679776581362,-0.627481836521041,-0.715553939071568,-0.445702559624399,0.281906854693422,-1.2723392669806,1.87324369898012,-0.62704907728011,-0.0962612529905414,2.38750026842355
"208","GRASS",0.976362379580689,1.94777209556977,-0.286498677816793,0.164432330070557,0.0255218897093184,0.151950769235997,-0.0414660407670023,-0.543393748448237,-0.558702848195097,-0.624238986390947,-0.427712275614206,0.301130877853037,-1.01176309740937,1.40875543019309,-0.60905965390832,-0.574053051690556,2.64857201973671
"209","GRASS",1.12480236226013,2.01657191728789,3.47379646852862,-0.275338322867305,-0.11165561395559,-0.0333012654487759,-0.068086745011812,-0.593188630146997,-0.621229206334476,-0.707944369193488,-0.424713921931294,0.224234698706383,-1.29010581648641,1.96412184050102,-0.60905965390832,-0.00707880892491375,2.39378715185408
"210","GRASS",1.32722052045936,1.07057436866374,-0.286498677816793,-0.45124665370213,-0.123458097512973,-0.044879568416155,-0.0981373724616885,-0.623831670068606,-0.60247131577478,-0.78150361316779,-0.451699374932036,0.704835770793466,-1.61582599380565,2.0146097372918,-0.63218896539619,0.0976003524292245,2.03875593396296
